date,delay,distance,origin,destination
2001-03-06 16:10:00,-1,1363,MCI,LAX
2001-01-04 11:04:00,-3,787,BWI,MCO
2001-01-31 12:15:00,3,718,ABQ,MCI
2001-01-28 17:25:00,2,520,LAS,BOI
2001-01-15 07:05:00,10,612,TPA,BNA
2001-03-16 07:05:00,-7,546,GEG,SLC
2001-02-06 18:45:00,8,197,ONT,LAS
2001-03-19 13:05:00,-1,1069,SAT,LAS
2001-01-11 14:45:00,6,276,HOU,HRL
2001-01-31 18:08:00,37,279,PDX,GEG
2001-02-26 20:25:00,47,303,HOU,MSY
2001-01-05 19:47:00,19,612,BNA,TPA
2001-03-05 10:30:00,-5,239,DAL,HOU
2001-03-08 10:55:00,25,328,PHX,ABQ
2001-01-27 18:27:00,27,239,DAL,HOU
2001-03-01 16:15:00,6,448,CLE,BNA
2001-03-07 06:30:00,-7,351,TUL,STL
2001-01-18 17:30:00,0,220,ISP,BWI
2001-01-22 16:00:00,5,370,PHX,LAX
2001-02-07 14:15:00,7,304,PHX,SAN
2001-01-25 14:51:00,34,621,PHX,SJC
2001-02-17 10:45:00,51,1671,DTW,PHX
2001-02-17 14:30:00,16,423,OMA,MDW
2001-01-15 19:12:00,30,569,PDX,SJC
2001-02-02 09:00:00,-10,246,MAF,ELP
2001-03-08 16:35:00,-3,325,BUR,OAK
2001-03-18 11:00:00,-10,351,TUL,STL
2001-03-08 10:50:00,13,1044,PHX,MCI
2001-03-17 12:58:00,48,276,HRL,HOU
2001-01-04 09:05:00,-5,759,HOU,ABQ
2001-01-31 08:06:00,17,997,MDW,TPA
2001-02-20 22:43:00,-2,389,SMF,ONT
2001-01-19 12:40:00,117,925,BWI,FLL
2001-01-08 18:15:00,14,673,MSY,FLL
2001-03-04 15:24:00,22,229,IND,STL
2001-02-28 09:50:00,4,148,AUS,HOU
2001-02-04 09:50:00,-2,271,MDW,SDF
2001-02-20 12:00:00,-2,397,SMF,LAS
2001-01-22 14:55:00,-15,325,ONT,PHX
2001-01-13 08:55:00,-5,303,MSY,HOU
2001-01-31 21:30:00,2,407,OAK,LAS
2001-02-18 18:00:00,25,588,BNA,BWI
2001-02-13 07:30:00,-12,337,LAX,OAK
2001-02-09 21:42:00,53,328,PHX,ABQ
2001-02-13 12:06:00,51,248,SAT,DAL
2001-01-05 14:40:00,-10,1342,AUS,BWI
2001-03-17 06:39:00,4,487,TPA,MSY
2001-02-15 10:35:00,-24,1164,AUS,SAN
2001-01-22 19:50:00,-4,236,LAX,LAS
2001-01-24 09:05:00,-7,687,STL,HOU
2001-01-05 08:45:00,-5,1624,LAS,SDF
2001-03-15 13:25:00,11,478,BHM,MCO
2001-01-28 16:00:00,-2,162,MDW,IND
2001-01-21 18:35:00,-10,407,LAS,OAK
2001-03-06 16:55:00,0,258,SAN,LAS
2001-01-28 09:50:00,25,1363,MCI,LAX
2001-02-22 11:50:00,-10,181,OKC,DAL
2001-03-01 07:20:00,-15,325,PHX,ONT
2001-01-24 06:40:00,-9,197,ONT,LAS
2001-02-18 21:10:00,-17,677,ELP,HOU
2001-01-22 09:00:00,-4,389,SMF,ONT
2001-02-24 12:25:00,1,677,ELP,HOU
2001-03-16 13:25:00,0,1020,PHX,HOU
2001-03-17 08:35:00,-5,333,SJC,ONT
2001-03-06 07:00:00,0,370,LAX,PHX
2001-02-08 19:40:00,40,1166,FLL,MDW
2001-01-07 08:27:00,2,646,OAK,PHX
2001-02-13 12:20:00,0,174,PBI,TPA
2001-01-25 06:40:00,-5,590,SLC,LAX
2001-03-19 10:45:00,0,258,SAN,LAS
2001-01-19 16:40:00,-10,1235,LAS,HOU
2001-03-03 15:55:00,-8,189,AUS,DAL
2001-01-23 14:15:00,48,417,SAN,SJC
2001-01-09 09:50:00,-19,601,PHX,RNO
2001-02-11 21:50:00,2,236,LAX,LAS
2001-01-12 18:06:00,94,256,LAS,PHX
2001-02-09 11:27:00,9,448,CLE,BNA
2001-03-24 06:26:00,5,303,HOU,MSY
2001-02-12 14:59:00,8,251,MDW,STL
2001-03-29 08:05:00,0,325,BUR,OAK
2001-02-06 07:35:00,-7,271,MDW,SDF
2001-02-08 13:30:00,-5,174,TPA,PBI
2001-03-11 13:01:00,34,293,DAL,LBB
2001-03-16 19:40:00,14,180,OAK,RNO
2001-03-31 19:35:00,-15,365,TUS,LAS
2001-01-09 13:52:00,10,373,LAX,SMF
2001-02-21 10:24:00,25,256,LAS,PHX
2001-02-17 11:25:00,0,328,ABQ,PHX
2001-02-13 16:10:00,-18,989,MCO,MDW
2001-02-25 16:35:00,95,417,SAN,SJC
2001-01-09 17:53:00,20,904,MCI,RDU
2001-02-20 14:15:00,-23,1751,SAN,BNA
2001-01-04 11:25:00,0,197,FLL,TPA
2001-01-29 12:50:00,-15,562,ELP,DAL
2001-03-12 16:40:00,21,386,SJC,LAS
2001-02-16 13:48:00,55,276,HRL,HOU
2001-01-08 06:45:00,-5,605,SEA,SMF
2001-03-08 11:49:00,2,671,SEA,OAK
2001-02-06 16:20:00,-3,907,PVD,BNA
2001-01-04 20:25:00,0,938,BNA,MHT
2001-01-27 15:15:00,0,993,MCO,AUS
2001-03-18 19:20:00,39,324,DAL,AMA
2001-03-01 08:45:00,2,313,OKC,MCI
2001-02-13 18:30:00,9,448,BNA,CLE
2001-03-11 14:37:00,4,328,PHX,ABQ
2001-03-21 13:05:00,8,386,SJC,LAS
2001-01-07 16:20:00,12,258,SAN,LAS
2001-03-21 11:20:00,51,925,BWI,FLL
2001-01-26 20:46:00,100,373,SMF,LAX
2001-03-28 19:45:00,3,174,PBI,TPA
2001-01-30 14:00:00,5,462,OKC,STL
2001-02-23 15:47:00,21,369,BUR,PHX
2001-01-27 11:10:00,23,256,PHX,LAS
2001-03-31 08:45:00,-15,1099,OMA,LAS
2001-02-25 06:50:00,-3,938,MHT,BNA
2001-03-04 20:15:00,50,236,LAX,LAS
2001-03-29 11:40:00,-17,1489,IND,PHX
2001-01-17 09:00:00,3,480,SMF,SAN
2001-01-18 11:45:00,-5,443,BNA,RDU
2001-03-01 08:40:00,5,328,PHX,ABQ
2001-02-19 15:49:00,35,365,LAS,TUS
2001-01-17 21:30:00,25,237,DAL,TUL
2001-01-15 13:05:00,-6,180,TPA,JAX
2001-03-13 07:05:00,-2,325,BUR,OAK
2001-03-20 06:15:00,-8,333,ONT,SJC
2001-02-19 07:35:00,-5,345,RNO,LAS
2001-01-06 12:25:00,5,197,LAS,ONT
2001-02-20 19:55:00,-18,515,IND,BWI
2001-03-26 17:20:00,-7,345,RNO,LAS
2001-03-25 18:30:00,0,670,HOU,BNA
2001-02-08 18:30:00,18,148,HOU,AUS
2001-01-26 15:45:00,10,256,PHX,LAS
2001-02-13 07:00:00,4,528,ELP,AUS
2001-01-01 07:10:00,-31,1599,SAN,MSY
2001-02-01 09:15:00,-5,333,ONT,SJC
2001-02-15 16:20:00,19,303,MSY,HOU
2001-02-17 10:10:00,-7,417,SAN,SJC
2001-02-12 16:20:00,32,479,SMF,PDX
2001-01-29 16:30:00,-4,189,DAL,AUS
2001-01-22 17:00:00,-5,337,LAX,OAK
2001-01-09 21:20:00,-20,1140,MCI,LAS
2001-01-26 21:59:00,6,670,BNA,HOU
2001-01-04 20:50:00,2,345,RNO,LAS
2001-03-24 14:20:00,-6,621,PHX,SJC
2001-03-19 18:30:00,0,437,MSY,DAL
2001-02-08 18:10:00,-5,256,PHX,LAS
2001-01-11 15:46:00,58,337,LAX,OAK
2001-01-26 07:25:00,-7,281,BUF,BWI
2001-03-08 06:30:00,-2,308,LAX,SJC
2001-02-15 22:29:00,26,370,LAX,PHX
2001-03-20 18:45:00,5,1481,MCI,PDX
2001-01-22 21:25:00,-2,308,LAX,SJC
2001-01-31 20:15:00,-10,447,SFO,SAN
2001-01-30 19:54:00,-11,479,PDX,SMF
2001-01-13 18:35:00,-10,689,SEA,SLC
2001-02-15 17:40:00,9,328,PVD,BWI
2001-03-14 13:38:00,12,313,OKC,MCI
2001-01-31 18:40:00,-7,328,ABQ,PHX
2001-03-19 20:35:00,-10,446,SAN,OAK
2001-02-06 18:35:00,-2,377,MHT,BWI
2001-02-18 11:45:00,-8,670,HOU,BNA
2001-02-16 11:35:00,92,365,LAS,TUS
2001-03-29 14:34:00,7,223,MCI,TUL
2001-03-28 21:25:00,4,437,DAL,MSY
2001-02-23 18:58:00,33,460,BHM,TPA
2001-01-28 16:30:00,0,178,FLL,MCO
2001-01-21 20:50:00,-5,248,DAL,SAT
2001-01-06 16:25:00,0,1020,HOU,PHX
2001-03-20 10:40:00,-2,189,AUS,DAL
2001-03-21 08:45:00,-7,1142,MHT,MCO
2001-02-02 08:45:00,-5,142,MCO,PBI
2001-03-05 11:50:00,5,304,PHX,SAN
2001-01-11 06:30:00,-10,495,BWI,SDF
2001-03-20 06:30:00,5,324,AMA,DAL
2001-03-15 14:24:00,21,148,AUS,HOU
2001-01-25 14:35:00,-6,318,FLL,JAX
2001-02-11 17:35:00,6,842,PVD,MDW
2001-01-30 19:55:00,-5,377,MHT,BWI
2001-03-14 20:15:00,-17,880,MCO,STL
2001-03-10 16:40:00,20,389,SMF,ONT
2001-03-29 09:55:00,-8,308,SJC,LAX
2001-02-01 08:55:00,-2,187,CRP,HOU
2001-02-28 07:10:00,-3,419,HOU,OKC
2001-01-16 11:13:00,27,925,BWI,FLL
2001-01-31 13:10:00,-5,405,MDW,MCI
2001-03-07 13:45:00,22,590,SLC,LAX
2001-01-06 08:17:00,7,236,LAX,LAS
2001-02-04 18:19:00,13,303,MSY,HOU
2001-03-19 14:05:00,22,1166,MDW,FLL
2001-02-04 12:25:00,-28,714,ELP,LAX
2001-03-20 19:10:00,-10,803,ISP,BNA
2001-01-16 19:02:00,43,1162,AUS,RDU
2001-02-15 11:30:00,-7,239,HOU,DAL
2001-01-06 08:30:00,5,802,MCO,CMH
2001-01-17 14:12:00,6,869,STL,TPA
2001-01-12 09:40:00,-1,328,PVD,BWI
2001-02-03 13:20:00,-1,389,SMF,ONT
2001-02-04 13:42:00,12,174,TPA,PBI
2001-03-27 20:12:00,34,793,BNA,FLL
2001-03-30 20:35:00,23,368,LAS,SLC
2001-03-13 21:15:00,-5,333,SJC,ONT
2001-01-20 19:40:00,-11,347,PHX,ELP
2001-03-25 14:35:00,18,318,JAX,FLL
2001-03-30 20:50:00,5,480,SAN,SMF
2001-02-14 09:00:00,-5,389,SMF,ONT
2001-01-10 13:55:00,5,189,AUS,DAL
2001-03-01 12:05:00,-6,223,ELP,ABQ
2001-01-29 12:28:00,-9,1751,ONT,BNA
2001-01-17 19:50:00,33,276,HOU,HRL
2001-01-21 07:10:00,11,612,TPA,BNA
2001-01-23 16:20:00,-2,1624,SDF,LAS
2001-01-30 22:45:00,-5,236,LAS,LAX
2001-02-24 12:10:00,0,258,LAS,SAN
2001-02-13 22:24:00,121,337,OAK,LAX
2001-02-04 18:44:00,7,174,TPA,PBI
2001-03-19 13:40:00,-2,2106,LAS,BWI
2001-02-12 18:10:00,-7,325,BUR,OAK
2001-02-15 06:40:00,-7,405,MCI,MDW
2001-02-21 07:25:00,3,368,LAS,SLC
2001-03-09 14:21:00,140,236,LAS,LAX
2001-01-08 21:05:00,5,361,OAK,ONT
2001-01-12 06:30:00,-10,180,JAX,TPA
2001-03-17 17:38:00,13,423,OMA,MDW
2001-01-18 21:35:00,3,588,BNA,BWI
2001-01-17 20:20:00,5,395,MDW,BNA
2001-01-30 17:00:00,17,359,JAN,HOU
2001-01-11 12:20:00,-3,708,MSY,IND
2001-02-24 07:55:00,1,328,PVD,BWI
2001-03-25 08:30:00,0,162,MDW,IND
2001-02-27 08:00:00,5,288,BWI,ALB
2001-02-22 01:20:00,163,304,PHX,SAN
2001-01-01 15:05:00,-2,148,HOU,AUS
2001-03-11 11:20:00,-10,457,DTW,BNA
2001-03-07 17:35:00,5,283,BDL,BWI
2001-01-02 12:15:00,-1,251,STL,MDW
2001-03-13 12:57:00,95,997,TPA,MDW
2001-03-15 13:23:00,2,258,SAN,LAS
2001-03-29 12:35:00,-1,611,BWI,MDW
2001-01-12 06:45:00,-5,192,SAT,HOU
2001-03-08 08:20:00,-10,1044,MCI,PHX
2001-02-24 10:20:00,8,377,MHT,BWI
2001-03-09 08:30:00,-5,446,SAN,OAK
2001-01-12 16:43:00,67,507,PHX,SLC
2001-02-13 09:00:00,-1,361,OAK,ONT
2001-02-16 15:40:00,45,308,SJC,LAX
2001-02-16 20:05:00,38,386,SJC,LAS
2001-03-16 15:20:00,26,229,STL,IND
2001-03-29 16:20:00,8,187,CRP,HOU
2001-01-11 09:40:00,-9,437,DAL,MSY
2001-01-29 09:05:00,33,605,SMF,SEA
2001-03-23 17:10:00,5,405,MDW,MCI
2001-01-02 11:10:00,-8,324,AMA,DAL
2001-03-03 15:03:00,-13,223,LAS,BUR
2001-01-20 08:30:00,-8,580,ABQ,DAL
2001-02-25 21:35:00,95,714,ELP,LAX
2001-01-16 17:05:00,-10,251,MDW,STL
2001-03-02 10:33:00,5,373,LAX,SMF
2001-02-27 12:10:00,-10,611,MDW,BWI
2001-02-16 10:35:00,31,1262,STL,PHX
2001-03-03 17:03:00,5,417,SAN,SJC
2001-03-31 06:50:00,7,369,PHX,BUR
2001-02-20 06:15:00,-5,562,ELP,DAL
2001-03-20 16:30:00,-3,389,ONT,SMF
2001-03-25 10:05:00,27,325,ONT,PHX
2001-03-02 09:40:00,12,180,OAK,RNO
2001-02-05 12:09:00,7,162,IND,MDW
2001-03-27 09:55:00,-12,365,LAS,TUS
2001-01-05 07:05:00,-6,197,FLL,TPA
2001-02-26 10:15:00,21,365,TUS,LAS
2001-02-02 18:45:00,-4,335,BOI,RNO
2001-03-15 08:00:00,-10,822,SAT,BNA
2001-03-08 06:35:00,-4,256,PHX,LAS
2001-01-03 19:56:00,67,487,LAS,ABQ
2001-01-26 20:55:00,-10,491,MCI,BNA
2001-02-23 18:33:00,36,271,MDW,SDF
2001-02-08 21:05:00,-3,318,FLL,JAX
2001-01-07 16:33:00,-10,1987,LAS,BUF
2001-02-25 10:25:00,7,255,RDU,BWI
2001-03-06 16:45:00,1,181,OKC,DAL
2001-01-11 07:10:00,-3,377,MHT,BWI
2001-02-21 09:00:00,5,484,BNA,JAX
2001-02-02 21:35:00,17,255,BWI,RDU
2001-02-06 06:30:00,-6,611,MDW,BWI
2001-03-10 18:02:00,-3,405,MDW,MCI
2001-01-30 16:55:00,-10,651,PHX,SFO
2001-02-08 21:20:00,8,256,PHX,LAS
2001-03-27 15:20:00,2,258,SAN,LAS
2001-02-27 12:25:00,17,373,SMF,LAX
2001-03-26 19:12:00,-15,803,ISP,BNA
2001-03-07 14:52:00,14,1262,PHX,STL
2001-02-13 15:15:00,0,993,MCO,AUS
2001-03-02 11:05:00,0,223,TUL,MCI
2001-01-25 16:21:00,4,319,MAF,DAL
2001-02-19 07:05:00,-6,677,LAX,ABQ
2001-01-19 13:11:00,0,507,PHX,SLC
2001-02-05 07:55:00,-5,419,OKC,HOU
2001-02-13 12:18:00,37,276,HOU,HRL
2001-01-06 09:05:00,0,254,STL,SDF
2001-01-06 18:00:00,-3,223,BUR,LAS
2001-03-07 20:00:00,33,967,MCI,BWI
2001-03-04 14:00:00,39,417,SAN,SJC
2001-03-25 20:20:00,16,229,MDW,DTW
2001-01-30 19:15:00,26,251,STL,MDW
2001-01-01 15:55:00,11,189,DAL,AUS
2001-03-02 20:00:00,-12,347,ELP,PHX
2001-03-22 14:05:00,0,616,MCO,BNA
2001-03-23 15:05:00,20,229,STL,IND
2001-02-04 12:00:00,0,303,HOU,MSY
2001-01-25 16:05:00,-2,287,BOI,GEG
2001-02-11 20:25:00,3,223,LAS,BUR
2001-02-17 17:05:00,0,2277,PVD,PHX
2001-02-19 12:50:00,-6,666,JAN,MDW
2001-02-21 13:20:00,-6,197,FLL,TPA
2001-03-15 06:30:00,0,872,AUS,PHX
2001-03-28 08:45:00,-6,313,MCI,OKC
2001-03-18 07:40:00,-18,1521,MDW,LAS
2001-02-01 16:10:00,-5,611,MDW,BWI
2001-02-15 20:35:00,83,237,MCI,STL
2001-03-23 10:55:00,0,303,HOU,MSY
2001-03-04 15:25:00,5,296,DAL,LIT
2001-03-23 07:10:00,-14,2277,PVD,PHX
2001-03-22 07:25:00,-15,229,IND,STL
2001-02-28 17:35:00,3,842,PVD,MDW
2001-01-29 22:00:00,-3,239,HOU,DAL
2001-03-18 11:40:00,-8,304,SAN,PHX
2001-03-06 08:40:00,8,224,GEG,SEA
2001-03-18 16:42:00,30,345,LAS,RNO
2001-03-02 19:00:00,8,223,LAS,BUR
2001-01-23 07:20:00,-4,446,OAK,SAN
2001-01-09 16:00:00,-2,189,AUS,DAL
2001-01-30 15:40:00,-5,181,DAL,OKC
2001-01-26 17:40:00,10,1099,OMA,LAS
2001-01-22 07:40:00,-8,303,HOU,MSY
2001-03-25 20:34:00,2,843,PHX,SAT
2001-03-21 09:35:00,8,907,BNA,PVD
2001-02-16 12:15:00,0,636,SAN,ELP
2001-03-17 08:40:00,1,224,GEG,SEA
2001-03-25 10:40:00,6,451,TUS,LAX
2001-02-18 14:43:00,10,480,SAN,SMF
2001-02-25 13:00:00,0,239,DAL,HOU
2001-02-06 07:55:00,-5,419,OKC,HOU
2001-02-14 21:25:00,20,256,PHX,LAS
2001-01-21 16:20:00,-3,395,BNA,MDW
2001-01-22 08:45:00,-12,670,BNA,HOU
2001-01-21 18:00:00,-3,239,HOU,DAL
2001-03-09 13:10:00,-7,580,DAL,ABQ
2001-03-14 08:05:00,-7,367,SAN,TUS
2001-02-07 10:05:00,-8,321,MSY,BHM
2001-01-12 10:00:00,-18,605,SEA,SMF
2001-01-06 14:25:00,1,258,LAS,SAN
2001-02-04 07:10:00,-12,1188,FLL,PVD
2001-02-17 19:30:00,5,368,SLC,LAS
2001-02-08 12:20:00,4,197,ONT,LAS
2001-01-13 08:20:00,5,580,DAL,ABQ
2001-01-10 14:40:00,16,181,OKC,DAL
2001-01-09 19:06:00,6,223,LAS,BUR
2001-03-02 11:55:00,35,248,SAT,DAL
2001-01-30 18:40:00,-18,590,SLC,LAX
2001-02-19 16:45:00,149,447,SFO,SAN
2001-03-03 07:25:00,-5,935,PHX,TUL
2001-02-19 20:58:00,6,318,JAX,FLL
2001-02-28 15:37:00,11,377,BWI,MHT
2001-02-26 08:25:00,7,480,SMF,SAN
2001-03-21 18:40:00,-5,328,ABQ,PHX
2001-03-21 21:20:00,8,237,DAL,TUL
2001-02-07 10:40:00,-2,189,AUS,DAL
2001-01-29 20:03:00,41,1156,STL,SLC
2001-01-31 10:55:00,-9,296,BUR,SJC
2001-03-08 16:55:00,12,236,LAS,LAX
2001-01-08 15:39:00,-1,162,IND,MDW
2001-03-17 11:20:00,-9,386,LAS,SJC
2001-02-11 19:01:00,4,279,GEG,PDX
2001-02-16 09:23:00,20,570,BHM,HOU
2001-02-25 18:20:00,3,405,MCI,MDW
2001-02-21 11:00:00,-1,239,HOU,DAL
2001-01-22 14:35:00,-7,389,ONT,SMF
2001-01-22 15:05:00,-7,365,LAS,TUS
2001-02-05 18:05:00,3,223,BUR,LAS
2001-03-12 10:05:00,24,271,MDW,SDF
2001-03-11 19:51:00,44,233,HRL,SAT
2001-01-04 08:45:00,-10,313,MCI,OKC
2001-01-23 06:30:00,4,359,JAN,HOU
2001-03-24 17:30:00,-10,258,SAN,LAS
2001-01-10 20:10:00,0,328,BWI,PVD
2001-03-28 12:55:00,-4,1093,ISP,FLL
2001-01-28 17:40:00,-13,255,RDU,BWI
2001-03-10 11:00:00,-4,451,LAX,TUS
2001-03-04 12:25:00,68,491,BNA,MCI
2001-01-24 10:10:00,0,192,HOU,SAT
2001-01-31 10:00:00,-4,1479,MCI,SJC
2001-02-09 13:58:00,8,462,OKC,STL
2001-02-09 13:35:00,12,345,LAS,RNO
2001-01-15 08:45:00,-11,217,DAL,IAH
2001-02-27 14:19:00,7,451,TUS,LAX
2001-03-30 16:13:00,19,328,PVD,BWI
2001-01-25 12:05:00,-15,737,BWI,STL
2001-03-29 15:46:00,82,628,SAN,ABQ
2001-03-21 18:14:00,11,347,PHX,ELP
2001-02-27 13:00:00,0,361,ONT,OAK
2001-02-15 10:45:00,0,325,PHX,ONT
2001-01-29 10:32:00,12,237,TUL,DAL
2001-03-21 08:15:00,0,217,IAH,DAL
2001-01-19 06:55:00,-5,1797,LAX,BNA
2001-01-17 07:00:00,9,229,MDW,DTW
2001-01-28 10:45:00,-3,276,HOU,HRL
2001-02-14 15:25:00,-8,564,SEA,RNO
2001-03-05 13:35:00,-2,187,CRP,HOU
2001-01-14 06:30:00,-10,543,OAK,PDX
2001-02-10 18:50:00,0,293,DAL,LBB
2001-02-14 14:15:00,-5,457,BNA,DTW
2001-01-26 12:25:00,13,1262,STL,PHX
2001-02-16 06:30:00,-4,308,LAX,SJC
2001-03-29 12:50:00,0,358,SMF,BUR
2001-01-08 06:45:00,8,460,TPA,BHM
2001-02-22 11:45:00,3,108,PVD,ISP
2001-03-19 18:30:00,0,611,MDW,BWI
2001-02-19 14:07:00,14,584,LAS,ELP
2001-03-02 19:04:00,30,670,HOU,BNA
2001-02-10 10:10:00,29,1044,MCI,PHX
2001-03-24 13:30:00,0,448,BNA,CLE
2001-02-19 11:05:00,27,188,SJC,RNO
2001-02-27 09:10:00,-3,1671,MSY,LAX
2001-03-22 06:40:00,-4,318,FLL,JAX
2001-03-31 13:30:00,-5,1020,PHX,HOU
2001-03-08 09:15:00,0,308,LAX,SJC
2001-02-16 21:46:00,93,368,LAS,SLC
2001-03-15 12:55:00,-3,628,ABQ,SAN
2001-02-14 18:14:00,34,368,SLC,LAS
2001-03-10 07:40:00,8,437,MSY,DAL
2001-03-11 12:20:00,8,197,ONT,LAS
2001-03-24 11:40:00,5,487,STL,CLE
2001-02-06 17:30:00,0,256,PHX,LAS
2001-02-14 20:00:00,-8,446,SAN,OAK
2001-02-16 12:29:00,3,447,SAN,SFO
2001-02-25 08:00:00,-5,337,OAK,LAX
2001-02-18 21:10:00,5,446,SAN,OAK
2001-03-30 10:09:00,7,256,LAS,PHX
2001-03-30 11:00:00,-5,180,RNO,OAK
2001-02-17 16:19:00,18,616,MCO,BNA
2001-03-11 16:05:00,31,237,TUL,DAL
2001-03-29 16:12:00,78,938,BNA,MHT
2001-03-02 14:20:00,4,283,BWI,BDL
2001-01-15 13:10:00,9,283,BDL,BWI
2001-02-11 20:33:00,7,359,HOU,JAN
2001-01-29 12:02:00,27,1999,BWI,PHX
2001-01-26 22:15:00,108,256,PHX,LAS
2001-03-17 20:15:00,-3,248,SAT,DAL
2001-01-13 12:17:00,7,281,BUF,BWI
2001-03-10 15:34:00,-13,1044,PHX,MCI
2001-01-01 17:42:00,23,307,CLE,MDW
2001-01-08 06:50:00,-8,181,OKC,DAL
2001-02-25 11:05:00,0,1210,SAT,LAX
2001-03-26 13:45:00,-1,1140,MCI,LAS
2001-02-11 11:50:00,-11,487,TPA,MSY
2001-01-20 09:45:00,-2,520,LAS,BOI
2001-01-19 21:55:00,-1,328,PHX,ABQ
2001-03-27 09:50:00,-5,723,GEG,OAK
2001-02-01 20:00:00,24,1090,LAS,AUS
2001-01-26 15:05:00,25,229,IND,STL
2001-03-10 14:50:00,14,1246,HOU,BWI
2001-02-21 06:15:00,0,361,ONT,OAK
2001-01-09 15:00:00,10,188,RNO,SJC
2001-01-07 19:40:00,10,605,SEA,SMF
2001-02-23 21:54:00,5,304,PHX,SAN
2001-03-18 09:20:00,-19,1295,LIT,LAS
2001-02-07 19:35:00,-2,318,JAX,FLL
2001-01-12 07:25:00,0,224,SEA,GEG
2001-02-25 20:27:00,34,1044,MCI,PHX
2001-02-03 14:00:00,-7,224,GEG,SEA
2001-01-07 15:35:00,25,251,MDW,STL
2001-02-12 11:05:00,-2,612,TPA,BNA
2001-03-04 22:43:00,56,395,BNA,MDW
2001-03-20 06:30:00,-3,611,MDW,BWI
2001-02-16 20:35:00,17,229,DTW,MDW
2001-01-30 17:15:00,8,670,BNA,HOU
2001-02-04 18:30:00,-1,293,LBB,DAL
2001-02-21 13:35:00,-2,460,TPA,BHM
2001-01-04 10:40:00,-10,313,MCI,OKC
2001-03-13 13:38:00,0,368,LAS,SLC
2001-01-27 09:25:00,-11,687,HOU,STL
2001-03-26 20:48:00,20,223,BUR,LAS
2001-01-02 08:25:00,3,229,MDW,DTW
2001-02-02 19:45:00,-5,358,SMF,BUR
2001-01-11 17:21:00,63,325,ONT,PHX
2001-03-29 14:15:00,-5,229,DTW,MDW
2001-02-18 12:50:00,-10,666,JAN,MDW
2001-02-07 17:30:00,0,220,ISP,BWI
2001-03-02 14:05:00,-3,829,CMH,TPA
2001-01-26 07:55:00,-6,997,MDW,TPA
2001-02-02 07:40:00,-19,462,STL,OKC
2001-01-02 07:00:00,-5,304,PHX,SAN
2001-01-31 15:40:00,-2,181,DAL,OKC
2001-01-02 18:55:00,45,1235,HOU,LAS
2001-03-11 13:50:00,-11,534,RDU,MCO
2001-03-18 20:30:00,-23,1262,STL,PHX
2001-01-09 20:37:00,34,308,LAX,SJC
2001-03-27 07:15:00,5,344,BOI,PDX
2001-03-07 09:45:00,2,328,PVD,BWI
2001-03-01 20:38:00,-3,562,ELP,DAL
2001-02-10 17:30:00,-3,682,BWI,BHM
2001-03-12 12:35:00,-6,189,AUS,DAL
2001-02-12 15:30:00,8,368,SLC,LAS
2001-03-05 21:53:00,0,256,PHX,LAS
2001-01-06 21:25:00,-10,487,TPA,MSY
2001-01-13 10:10:00,-10,588,SLC,OAK
2001-03-04 09:35:00,36,373,SMF,LAX
2001-02-15 12:25:00,-4,611,MDW,BWI
2001-03-10 18:07:00,0,397,LAS,SMF
2001-02-28 14:55:00,-1,1034,ISP,TPA
2001-02-01 06:30:00,0,397,SMF,LAS
2001-02-24 14:12:00,62,296,LIT,DAL
2001-03-01 19:00:00,12,480,SAN,SMF
2001-02-09 06:30:00,-2,197,TPA,FLL
2001-03-13 21:20:00,0,178,MCO,FLL
2001-01-17 06:30:00,4,304,SAN,PHX
2001-01-24 07:15:00,-6,377,MHT,BWI
2001-03-18 16:03:00,17,307,MDW,CLE
2001-01-03 09:00:00,5,181,DAL,OKC
2001-02-21 14:15:00,-18,1342,AUS,BWI
2001-02-19 21:12:00,14,410,STL,CMH
2001-01-12 14:15:00,-19,859,JAX,ISP
2001-02-03 11:12:00,0,341,LBB,AUS
2001-03-29 08:30:00,-5,370,PHX,LAX
2001-02-13 06:30:00,0,588,BNA,BWI
2001-03-21 12:15:00,-12,446,SAN,OAK
2001-01-06 16:47:00,8,405,MDW,MCI
2001-03-14 14:25:00,2,496,SAT,ELP
2001-01-02 11:04:00,25,325,OAK,BUR
2001-02-07 22:06:00,22,291,SLC,BOI
2001-03-06 10:40:00,-2,188,SJC,RNO
2001-02-20 19:30:00,-8,395,BNA,MDW
2001-01-24 22:15:00,2,528,AUS,ELP
2001-01-13 14:50:00,-4,333,ONT,SJC
2001-01-19 06:30:00,3,239,DAL,HOU
2001-02-28 19:35:00,-5,177,BNA,BHM
2001-02-06 20:25:00,5,321,MSY,BHM
2001-03-09 10:40:00,-5,708,IND,MSY
2001-02-25 08:10:00,-5,197,ONT,LAS
2001-03-16 21:40:00,10,495,BWI,SDF
2001-03-08 21:15:00,4,389,ONT,SMF
2001-01-31 20:40:00,6,321,BHM,MSY
2001-01-16 17:03:00,0,337,OAK,LAX
2001-02-06 15:40:00,2,283,BDL,BWI
2001-01-31 12:00:00,-10,337,LAX,OAK
2001-02-27 19:35:00,109,276,HOU,HRL
2001-01-22 15:07:00,-3,487,LAS,ABQ
2001-01-31 06:30:00,-7,361,OAK,ONT
2001-02-23 15:20:00,9,254,SDF,STL
